Project_Name,Project_URL,Project_Hash,Test_id,Detected,Have_Patch,OD_Type,Polluter_or_Setter,Cleaner
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx[123],True,False,victim,True,False
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx[1],True,False,victim,True,False
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx[hola],True,False,victim,True,False
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx_context[111],True,False,victim,True,False
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx_context[321],True,False,victim,True,False
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx_context[hi],True,False,victim,True,False
pydu,https://github.com/Prodesire/pydu,4a1c2f15f7274d5079fb08b02ab1dbe08c0cefef,tests/test_misc.py::TestSuperLen::test_file[rb-0],False,False,passed,False,False
pyeventdispatcher,https://github.com/whisller/pyeventdispatcher,5382e5e8578dea89a76481e15d410d516999055a,test/test_pyeventdispatcher.py::TestRegister::test_it_allows_to_register[<lambda>],True,False,victim,False,False
pyeventdispatcher,https://github.com/whisller/pyeventdispatcher,5382e5e8578dea89a76481e15d410d516999055a,test/test_pyeventdispatcher.py::TestRegister::test_it_allows_to_register[call_on_event],True,False,victim,False,False
pyeventdispatcher,https://github.com/whisller/pyeventdispatcher,5382e5e8578dea89a76481e15d410d516999055a,test/test_pyeventdispatcher.py::TestRegister::test_listeners_executed_in_order[to_register0-First\nSecond\n],True,False,victim,False,False
pyeventdispatcher,https://github.com/whisller/pyeventdispatcher,5382e5e8578dea89a76481e15d410d516999055a,test/test_pyeventdispatcher.py::TestRegister::test_listeners_executed_in_order[to_register1-Second\nFirst\n],True,False,victim,False,False
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[GeneralOptimizerPSO],True,True,victim,True,True
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[GlobalBestPSO],True,True,victim,True,True
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[LocalBestPSO],True,True,victim,True,True
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[GeneralOptimizerPSO],True,True,victim,True,True
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[GlobalBestPSO],True,True,victim,True,True
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[LocalBestPSO],True,True,victim,True,True
pytest-subtests,https://github.com/pytest-dev/pytest-subtests,96fc692a151f0709bf8ee209f8ce5d37b035f076,tests/test_subtests.py::TestSubTest::test_simple_terminal_verbose[unittest],False,False,passed,False,False
python-ansel,https://github.com/haney/python-ansel,afb2b28d8595beeb1f87e355b611f01e13b8e664,tests/test_incremental.py::test_decode_invalid_raising_error_handler[+],True,False,brittle,True,
python-dugong,https://github.com/python-dugong/python-dugong,00dd4d5aab6eddb116cace2829a9f93bda153664,test/test_dugong.py::test_smallbuffer[plain-103],False,False,failed,False,False
python-protobix,https://github.com/jbfavre/python-protobix,96b7095a9c2485c9e1bdba098b7d82b93f91acb1,tests/test_memory_leak.py::test_long_run_for_memory_leak[items-2],False,False,passed,False,False
pyvesync_v2,https://github.com/webdjoe/pyvesync_v2,a5677b0599912fbc6dcc6604b0342e1edec92de1,src/tests/test_vesync_login.py::test_login[sam@mail.com-pass-correct],False,False,passed,False,False
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/repos/test_pypi.py::test_python_requires_wheel_tags[https://pypi.org/numpy-1.16.3-cp37-cp37m-manylinux1_x86_64.whl#sha256=HASH],True,False,victim,False,False
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/repos/test_pypi.py::test_python_requires_wheel_tags[https://pypi.org/numpy-1.16.3-cp37-cp37m-win_amd64.whl#sha256=HASH],True,False,victim,False,False
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/repos/test_pypi.py::test_python_requires_wheel_tags[https://pypi.org/numpy-1.16.3.zip#sha256=HASH],True,False,victim,False,False
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/test_extractor.py::test_extractor[mock_targz],True,False,victim,False,False
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/test_extractor.py::test_extractor[mock_zip0],True,False,victim,False,False
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/test_extractor.py::test_extractor[mock_zip1],True,False,victim,False,False
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/test_metadata.py::test_source_dist[file-iter-7.2.0-file-iter-7.2.0-None-mock_zip],False,False,passed,False,False
rarfile,https://github.com/markokr/rarfile,65810aceeb872ed61ec14cb615ed12feefbbb89e,test/test_extract.py::test_readonly[test/files/rar5-readonly-win.rar],False,False,failed,False,False
rarfile,https://github.com/markokr/rarfile,65810aceeb872ed61ec14cb615ed12feefbbb89e,test/test_extract.py::test_symlink[test/files/rar3-symlink-unix.rar],False,False,passed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_dependencies[AsynchronousExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_dependencies[SerialExecutionPolicy],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_dependencies_with_retries[AsynchronousExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_dependencies_with_retries[SerialExecutionPolicy],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_kbd_interrupt_within_test[AsynchronousExecutionPolicy],False,False,passed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_kbd_interrupt_within_test[SerialExecutionPolicy],False,False,passed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_pass_in_retries[AsynchronousExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_pass_in_retries[SerialExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_retries_bad_check[AsynchronousExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_retries_bad_check[SerialExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_retries_good_check[SerialExecutionPolicy],False,False,passed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall[AsynchronousExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall[SerialExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_performance_check[AsynchronousExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_performance_check[SerialExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_prgenv_check[AsynchronousExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_prgenv_check[SerialExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_sanity_check[AsynchronousExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_sanity_check[SerialExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_system_check[AsynchronousExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_system_check[SerialExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_sigterm_handling[AsynchronousExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_sigterm_handling[SerialExecutionPolicy],False,False,passed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_strict_performance_check[AsynchronousExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_strict_performance_check[SerialExecutionPolicy],True,False,NOD,False,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel[local],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_before_submit[local],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_before_submit[pbs],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_before_submit[slurm],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_before_submit[squeue],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_before_submit[torque],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_term_ignore[local],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_with_grace[local],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_constraint[slurm],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_constraint[squeue],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_multiple_constraints[slurm],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_multiple_constraints[squeue],False,False,failed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_verbatim_constraint[slurm],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_verbatim_constraint[squeue],False,False,failed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_guess_num_tasks[local],False,False,failed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_guess_num_tasks[pbs],False,False,failed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_guess_num_tasks[slurm],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_guess_num_tasks[squeue],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_guess_num_tasks[torque],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_no_empty_lines_in_preamble[pbs],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_no_empty_lines_in_preamble[slurm],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_no_empty_lines_in_preamble[squeue],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_no_empty_lines_in_preamble[torque],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll[local],False,False,failed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll_before_submit[local],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll_before_submit[pbs],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll_before_submit[slurm],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll_before_submit[squeue],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll_before_submit[torque],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare[local],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare[pbs],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare[slurm],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare[squeue],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare[torque],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_no_exclusive[slurm],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_no_exclusive[squeue],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_no_smt[slurm],False,False,failed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_no_smt[squeue],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_with_smt[slurm],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_with_smt[squeue],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_without_smt[slurm],False,False,failed,False,False
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_without_smt[squeue],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_submit[local],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_submit_timelimit[local],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_wait_before_submit[local],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_wait_before_submit[pbs],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_wait_before_submit[slurm],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_wait_before_submit[squeue],True,False,brittle,True,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_wait_before_submit[torque],True,False,brittle,True,
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_cached[app1],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_cached[app3],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_cached[app4],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_children[app3],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_children[app4],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_get_or_compute[app0],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_get_or_compute[app1],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_get_or_compute[app2],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_get_or_compute[app4],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_init_app[app2],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_init_app[app3],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate[app0],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate[app2],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate[app3],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate[app4],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_connections[app2],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_connections[app3],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_on[app1],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_on[app2],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_on[app3],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_region[app0],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_items[app3],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_items[app4],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_iter[app0],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_iter[app1],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_iter[app4],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_reconnect_backoff[app1],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_reconnect_backoff[app2],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_reconnect_backoff[app4],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_region_context_manager[app0],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_region_context_manager[app4],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_subregions[app0],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_subregions[app2],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_subregions[app3],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_subregions[app4],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_timeout_with_context[app0],False,False,failed,False,False
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_timeout_with_context[app2],False,False,failed,False,False
req-compile,https://github.com/sputt/req-compile,c77e6777967ee660447beb9522c867a7233ef78d,tests/repos/test_pypi.py::test_python_requires_wheel_tags[https://pypi.org/numpy-1.16.3-cp37-cp37m-manylinux1_x86_64.whl#sha256=HASH],True,False,victim,False,False
req-compile,https://github.com/sputt/req-compile,c77e6777967ee660447beb9522c867a7233ef78d,tests/repos/test_pypi.py::test_python_requires_wheel_tags[https://pypi.org/numpy-1.16.3-cp37-cp37m-win_amd64.whl#sha256=HASH],True,False,victim,False,False
req-compile,https://github.com/sputt/req-compile,c77e6777967ee660447beb9522c867a7233ef78d,tests/repos/test_pypi.py::test_python_requires_wheel_tags[https://pypi.org/numpy-1.16.3.zip#sha256=HASH],True,False,victim,False,False
req-compile,https://github.com/sputt/req-compile,c77e6777967ee660447beb9522c867a7233ef78d,tests/test_extractor.py::test_extractor[mock_targz],True,False,victim,False,False
req-compile,https://github.com/sputt/req-compile,c77e6777967ee660447beb9522c867a7233ef78d,tests/test_extractor.py::test_extractor[mock_zip0],True,False,victim,False,False
req-compile,https://github.com/sputt/req-compile,c77e6777967ee660447beb9522c867a7233ef78d,tests/test_extractor.py::test_extractor[mock_zip1],True,False,victim,False,False
saga,https://github.com/saga-vcs/saga,7beaae8831696ce813aa85620387e416719198db,tests/test_excel.py::test_merge[tests/merges/xlsx/change_rows],True,False,victim,True,False
saga,https://github.com/saga-vcs/saga,7beaae8831696ce813aa85620387e416719198db,tests/test_excel.py::test_merge[tests/merges/xlsx/existing_file],True,False,victim,True,False
saga,https://github.com/saga-vcs/saga,7beaae8831696ce813aa85620387e416719198db,tests/test_excel.py::test_merge[tests/merges/xlsx/new_row_init_empty],True,False,victim,True,False
saga,https://github.com/saga-vcs/saga,7beaae8831696ce813aa85620387e416719198db,tests/test_excel.py::test_merge[tests/merges/xlsx/new_string],True,False,victim,True,False
saga,https://github.com/saga-vcs/saga,7beaae8831696ce813aa85620387e416719198db,tests/test_excel.py::test_merge[tests/merges/xlsx/shift],True,False,victim,True,False
saga,https://github.com/saga-vcs/saga,7beaae8831696ce813aa85620387e416719198db,tests/test_excel.py::test_merge[tests/merges/xlsx/single_element],True,False,victim,True,False
